item_id,restaurant_id,item_name,category,price,is_available,is_veg,calories
ITEM00342,REST0146,Incubate End-To-End Solutions,Beverages,550.89,True,False,115
ITEM00343,REST0092,Exploit Strategic Web-Readiness,Breads,443.41,True,False,778
ITEM00344,REST0060,Enable Magnetic Bandwidth,Desserts,316.23,True,True,707
ITEM00345,REST0067,Repurpose Bricks-And-Clicks E-Services,Main Course,400.59,True,True,117
ITEM00346,REST0115,Mesh Customized Systems,Starters,388.71,False,True,508
ITEM00347,REST0015,Incubate Back-End Systems,Rice,246.96,False,True,106
ITEM00348,REST0016,Incubate Global Systems,Main Course,283.07,True,False,795
ITEM00349,REST0022,Synergize End-To-End Channels,Rice,225.04,True,False,344
ITEM00350,REST0118,Utilize End-To-End Functionalities,Desserts,599.73,True,True,693
ITEM00351,REST0113,Productize Dot-Com Architectures,Rice,369.04,True,False,742
ITEM00352,REST0095,Iterate Virtual Interfaces,Desserts,100.63,True,True,228
ITEM00353,REST0191,Aggregate Cross-Platform Infrastructures,Breads,335.51,True,True,554
ITEM00354,REST0159,Brand Best-Of-Breed E-Tailers,Beverages,77.48,True,False,685
ITEM00355,REST0001,Incentivize Interactive Vortals,Starters,208.76,True,False,670
ITEM00356,REST0075,Brand Dot-Com Relationships,Starters,295.28,True,True,171
ITEM00357,REST0006,Grow Interactive Eyeballs,Main Course,343.85,True,True,259
ITEM00358,REST0087,Transform Value-Added Roi,Combos,586.9,True,True,186
ITEM00359,REST0137,Strategize End-To-End Convergence,Starters,590.22,True,True,500
ITEM00360,REST0180,Whiteboard Collaborative Applications,Breads,103.94,True,True,561
ITEM00361,REST0062,Engineer Revolutionary Web-Readiness,Starters,345.97,True,True,628
ITEM00362,REST0058,Mesh Robust Interfaces,Main Course,499.41,True,False,188
ITEM00363,REST0108,Synthesize Seamless Infrastructures,Starters,180.74,False,True,760
ITEM00364,REST0019,Transform Distributed Communities,Beverages,462.81,True,True,105
ITEM00365,REST0109,Transition Granular Eyeballs,Desserts,533.24,True,False,695
ITEM00366,REST0141,Synergize Intuitive Niches,Rice,414.37,True,False,183
ITEM00367,REST0123,Cultivate Next-Generation Eyeballs,Rice,230.24,True,False,349
ITEM00368,REST0160,Iterate Killer Synergies,Desserts,557.72,True,False,765
ITEM00369,REST0100,Enhance Interactive Models,Rice,535.94,True,True,515
ITEM00370,REST0009,Enable Synergistic Info-Mediaries,Beverages,443.7,True,True,171
ITEM00371,REST0049,Optimize Revolutionary E-Services,Breads,250.02,True,False,720
ITEM00372,REST0165,Embrace Interactive E-Business,Main Course,485.54,True,False,211
ITEM00373,REST0031,Re-Intermediate Seamless Markets,Beverages,223.86,True,False,271
ITEM00374,REST0159,Brand Enterprise Schemas,Main Course,189.12,True,True,798
ITEM00375,REST0059,Re-Intermediate Frictionless E-Business,Breads,333.26,True,True,896
ITEM00376,REST0183,Envisioneer Rich Networks,Beverages,598.42,True,False,372
ITEM00377,REST0147,Incentivize User-Centric Architectures,Starters,492.38,True,True,629
ITEM00378,REST0191,Transform Strategic Portals,Combos,451.39,True,False,779
ITEM00379,REST0130,Synergize Intuitive Vortals,Breads,298.61,True,False,418
ITEM00380,REST0045,Strategize Robust Metrics,Rice,221.57,True,False,181
ITEM00381,REST0096,Harness Transparent Synergies,Beverages,520.75,True,True,174
ITEM00382,REST0043,Revolutionize Synergistic Models,Breads,362.25,True,True,528
ITEM00383,REST0098,Generate Cross-Media Communities,Breads,497.29,True,True,559
ITEM00384,REST0001,Evolve Best-Of-Breed Metrics,Beverages,318.26,True,False,445
ITEM00385,REST0189,Unleash Enterprise E-Commerce,Rice,464.68,True,True,348
ITEM00386,REST0131,Embrace User-Centric Infrastructures,Desserts,527.26,True,True,742
ITEM00387,REST0091,Enhance Out-Of-The-Box Platforms,Rice,265.26,True,True,486
ITEM00388,REST0044,Deliver Global Portals,Breads,57.46,True,True,812
ITEM00389,REST0135,Integrate Dot-Com Relationships,Main Course,190.21,True,False,462
ITEM00390,REST0033,Harness Value-Added Convergence,Desserts,553.2,True,False,395
ITEM00391,REST0137,Strategize Rich Applications,Desserts,428.15,True,True,167
ITEM00392,REST0030,Integrate Viral Users,Breads,455.47,True,False,537
ITEM00393,REST0146,Monetize World-Class Synergies,Beverages,228.91,False,False,631
ITEM00394,REST0056,Synthesize 24/365 Paradigms,Beverages,435.7,False,False,882
ITEM00395,REST0105,Extend Synergistic Portals,Beverages,405.46,True,False,704
ITEM00396,REST0031,Implement Proactive Web-Readiness,Rice,148.11,False,False,232
ITEM00397,REST0200,E-Enable Scalable E-Tailers,Starters,582.78,False,True,394
ITEM00398,REST0191,Iterate Collaborative Bandwidth,Beverages,244.71,True,False,395
ITEM00399,REST0178,Empower Impactful Technologies,Beverages,231.11,True,False,746
ITEM00400,REST0089,Leverage Next-Generation Synergies,Desserts,253.04,True,True,132
ITEM00401,REST0001,Brand Holistic Convergence,Main Course,100.45,True,True,473
ITEM00402,REST0110,Drive Sticky Info-Mediaries,Main Course,393.73,True,True,131
ITEM00403,REST0082,Synergize Dot-Com Roi,Breads,181.24,True,True,654
ITEM00404,REST0019,Synthesize Back-End Paradigms,Breads,491.82,True,True,404
ITEM00405,REST0115,Engineer Real-Time Models,Breads,266.79,True,False,892
ITEM00406,REST0126,Transform Global Users,Beverages,302.21,True,True,207
ITEM00407,REST0064,Seize User-Centric Vortals,Main Course,405.53,True,True,195
ITEM00408,REST0053,Evolve Frictionless Paradigms,Breads,469.03,True,False,165
ITEM00409,REST0006,Incubate Integrated Markets,Main Course,177.11,True,False,620
ITEM00410,REST0017,Benchmark B2B Initiatives,Beverages,581.46,True,True,329
ITEM00411,REST0046,Extend Interactive Content,Desserts,392.28,True,True,832
ITEM00412,REST0200,Streamline Back-End Schemas,Beverages,53.1,True,False,457
ITEM00413,REST0118,Reinvent Mission-Critical Interfaces,Breads,278.59,True,False,501
ITEM00414,REST0073,Unleash Vertical Content,Beverages,290.25,True,True,889
ITEM00415,REST0101,Evolve Transparent E-Tailers,Beverages,495.04,True,False,198
ITEM00416,REST0183,Evolve One-To-One E-Tailers,Main Course,217.83,True,False,370
ITEM00417,REST0091,Extend Cross-Platform Content,Starters,232.17,True,False,874
ITEM00418,REST0006,Re-Intermediate Integrated Paradigms,Rice,88.77,True,True,461
ITEM00419,REST0198,Productize Back-End Channels,Breads,205.95,True,True,263
ITEM00420,REST0109,Utilize Back-End Channels,Combos,444.33,True,True,627
ITEM00421,REST0196,Iterate Vertical Models,Starters,399.12,True,True,268
ITEM00422,REST0040,Engineer Strategic Supply-Chains,Desserts,94.77,True,True,120
ITEM00423,REST0091,Synergize Killer Methodologies,Combos,113.08,True,True,639
ITEM00424,REST0066,Empower B2C E-Business,Breads,257.31,True,False,694
ITEM00425,REST0137,Seize Innovative Web-Readiness,Starters,459.07,True,True,884
ITEM00426,REST0011,Revolutionize Leading-Edge Applications,Beverages,508.11,True,True,496
ITEM00427,REST0148,Brand Impactful Systems,Breads,58.04,True,False,135
ITEM00428,REST0116,Orchestrate End-To-End Action-Items,Starters,230.96,True,True,594
ITEM00429,REST0043,Innovate Killer Content,Rice,283.34,True,True,413
ITEM00430,REST0058,Generate Impactful Interfaces,Beverages,551.12,True,False,589
ITEM00431,REST0154,Generate Bleeding-Edge Partnerships,Breads,325.77,True,False,375
ITEM00432,REST0038,Empower Strategic Solutions,Desserts,198.34,True,False,332
ITEM00433,REST0094,Exploit Dynamic Platforms,Desserts,264.53,True,True,715
ITEM00434,REST0036,Syndicate Leading-Edge Schemas,Breads,290.04,True,False,535
ITEM00435,REST0183,Harness Extensible Networks,Starters,418.5,True,True,105
ITEM00436,REST0006,Re-Intermediate Integrated Eyeballs,Breads,72.6,True,False,634
ITEM00437,REST0131,Generate Clicks-And-Mortar Convergence,Combos,264.2,True,True,781
ITEM00438,REST0065,Integrate Sticky Initiatives,Beverages,405.61,True,False,763
ITEM00439,REST0124,Integrate Revolutionary Technologies,Main Course,205.83,False,True,343
ITEM00440,REST0192,Seize Web-Enabled Channels,Desserts,375.46,True,False,340
ITEM00441,REST0186,Leverage Front-End Architectures,Starters,246.5,True,False,872
ITEM00442,REST0117,Incubate Efficient Technologies,Rice,467.3,True,True,657
ITEM00443,REST0186,Embrace Robust Models,Breads,83.33,True,True,372
ITEM00444,REST0018,Matrix Open-Source Markets,Beverages,554.88,True,False,174
ITEM00445,REST0151,Re-Contextualize Robust E-Business,Breads,144.39,True,True,382
ITEM00446,REST0096,Brand Cross-Media Niches,Rice,137.2,True,True,807
ITEM00447,REST0157,Redefine Holistic Initiatives,Beverages,512.35,True,False,634
ITEM00448,REST0151,Deliver Granular Initiatives,Rice,528.11,True,False,186
ITEM00449,REST0128,Facilitate Distributed Vortals,Beverages,101.14,True,True,732
ITEM00450,REST0036,Morph Rich Bandwidth,Main Course,549.8,True,True,248
ITEM00451,REST0070,Expedite Virtual Initiatives,Desserts,200.31,True,True,249
ITEM00452,REST0095,Unleash Best-Of-Breed E-Markets,Beverages,390.24,True,True,676
ITEM00453,REST0134,Envisioneer Web-Enabled Eyeballs,Rice,87.73,True,True,259
ITEM00454,REST0162,Evolve Transparent Functionalities,Starters,259.36,True,False,545
ITEM00455,REST0044,Seize Synergistic Portals,Desserts,297.9,True,False,895
ITEM00456,REST0044,Transform Mission-Critical Initiatives,Combos,379.9,True,True,181
ITEM00457,REST0027,Facilitate Seamless Vortals,Main Course,338.9,True,False,106
ITEM00458,REST0100,Re-Contextualize Distributed Interfaces,Breads,303.82,True,True,281
ITEM00459,REST0052,Enhance Front-End Info-Mediaries,Main Course,577.8,True,True,625
ITEM00460,REST0170,Seize Seamless Partnerships,Main Course,151.76,True,True,577
ITEM00461,REST0025,Engineer Cutting-Edge Platforms,Breads,136.9,True,True,282
ITEM00462,REST0074,Mesh Distributed Paradigms,Beverages,442.38,True,True,413
ITEM00463,REST0039,Engage Next-Generation Users,Main Course,91.0,True,False,655
ITEM00464,REST0167,Monetize User-Centric Interfaces,Desserts,315.59,True,False,273
ITEM00465,REST0140,Transform B2C Applications,Main Course,316.23,True,False,113
ITEM00466,REST0139,Extend End-To-End Functionalities,Starters,220.51,True,True,399
ITEM00467,REST0113,Aggregate Strategic Systems,Desserts,561.74,True,True,172
ITEM00468,REST0003,Harness Sticky Eyeballs,Starters,205.4,True,False,834
ITEM00469,REST0115,Visualize Mission-Critical Systems,Desserts,208.64,True,True,613
ITEM00470,REST0022,Maximize Best-Of-Breed Markets,Rice,178.86,True,False,821
ITEM00471,REST0004,Synergize Interactive Solutions,Breads,130.18,True,False,872
ITEM00472,REST0136,Whiteboard Strategic Eyeballs,Desserts,250.21,True,False,701
ITEM00473,REST0014,Maximize Extensible Partnerships,Desserts,424.49,True,True,442
ITEM00474,REST0014,Maximize Cross-Platform Methodologies,Beverages,458.19,True,False,495
ITEM00475,REST0016,Embrace Extensible Architectures,Beverages,497.38,True,False,863
ITEM00476,REST0160,Expedite Killer Solutions,Rice,158.65,True,False,432
ITEM00477,REST0064,Revolutionize Cross-Platform Mindshare,Beverages,69.6,True,False,454
ITEM00478,REST0016,Reinvent Open-Source Relationships,Combos,586.08,True,True,658
ITEM00479,REST0052,Benchmark Leading-Edge Eyeballs,Combos,57.88,True,True,262
ITEM00480,REST0019,Empower Killer Partnerships,Beverages,578.37,True,False,215
ITEM00481,REST0069,Monetize Proactive Web Services,Combos,505.85,True,True,502
ITEM00482,REST0140,Orchestrate Best-Of-Breed Convergence,Starters,551.64,True,True,178
ITEM00483,REST0093,Facilitate Front-End Bandwidth,Combos,262.95,True,True,546
ITEM00484,REST0005,Visualize Collaborative Communities,Beverages,158.46,True,True,107
ITEM00485,REST0042,Synthesize Viral Vortals,Beverages,383.56,True,False,122
ITEM00486,REST0017,Revolutionize Web-Enabled E-Tailers,Combos,457.69,True,False,880
ITEM00487,REST0111,Mesh Intuitive Solutions,Rice,121.97,True,True,890
ITEM00488,REST0072,Implement Granular E-Markets,Rice,488.69,True,False,642
ITEM00489,REST0104,Disintermediate Cutting-Edge Action-Items,Main Course,164.73,True,False,513
ITEM00490,REST0094,Streamline B2C Networks,Beverages,320.42,True,False,781
ITEM00491,REST0010,Enable Sticky Communities,Beverages,521.07,False,True,741
ITEM00492,REST0016,Drive Collaborative Architectures,Desserts,156.38,True,False,508
ITEM00493,REST0144,Visualize Clicks-And-Mortar Info-Mediaries,Beverages,183.04,True,False,768
ITEM00494,REST0042,Redefine Plug-And-Play Platforms,Starters,84.52,True,True,121
ITEM00495,REST0003,Harness Granular Models,Combos,130.64,True,False,737
ITEM00496,REST0151,Grow Turn-Key Systems,Desserts,130.59,False,False,502
ITEM00497,REST0121,Exploit Robust Methodologies,Beverages,161.89,True,False,780
ITEM00498,REST0156,Transition Intuitive Metrics,Starters,207.41,True,False,777
ITEM00499,REST0173,Evolve Efficient Content,Main Course,498.24,True,False,256
ITEM00500,REST0196,Aggregate Cross-Media Paradigms,Desserts,553.67,True,True,429
ITEM00501,REST0024,Mesh Integrated Interfaces,Combos,273.45,True,False,121
ITEM00502,REST0019,Matrix Turn-Key Partnerships,Combos,120.51,True,True,571
ITEM00503,REST0075,Disintermediate Holistic Initiatives,Breads,173.1,False,True,363
ITEM00504,REST0040,Enhance World-Class Schemas,Beverages,454.91,True,True,402
ITEM00505,REST0046,Grow Sticky Methodologies,Desserts,422.58,True,True,874
ITEM00506,REST0040,Harness Proactive Technologies,Combos,581.96,True,True,823
ITEM00507,REST0062,Reinvent Wireless Experiences,Rice,57.97,True,True,564
ITEM00508,REST0018,Engage Granular Networks,Desserts,462.92,True,True,263
ITEM00509,REST0140,Redefine E-Business Niches,Rice,328.19,True,True,235
ITEM00510,REST0142,Engineer Strategic E-Tailers,Beverages,546.48,False,False,351
ITEM00511,REST0082,Implement Dot-Com Roi,Starters,366.89,True,True,304
ITEM00512,REST0189,Innovate Synergistic Web-Readiness,Rice,295.67,True,True,401
ITEM00513,REST0108,Envisioneer Intuitive Markets,Desserts,416.22,True,False,341
ITEM00514,REST0012,Drive Robust Web-Readiness,Desserts,508.44,True,True,890
ITEM00515,REST0104,Strategize Dot-Com Architectures,Combos,205.37,True,False,160
ITEM00516,REST0155,Expedite Revolutionary Networks,Rice,109.14,True,False,564
ITEM00517,REST0134,Mesh Next-Generation E-Services,Main Course,288.16,True,True,401
ITEM00518,REST0088,Expedite Open-Source E-Tailers,Combos,167.99,True,False,571
ITEM00519,REST0115,Monetize Killer Niches,Main Course,286.25,True,False,493
ITEM00520,REST0033,Whiteboard Integrated Solutions,Main Course,595.08,True,True,706
ITEM00521,REST0118,Repurpose Sticky E-Tailers,Rice,365.77,True,False,759
ITEM00522,REST0080,Syndicate Cross-Media Niches,Rice,431.48,True,False,358
ITEM00523,REST0178,Incentivize User-Centric Interfaces,Desserts,422.86,True,False,641
ITEM00524,REST0012,Evolve Wireless Relationships,Beverages,501.39,True,False,629
ITEM00525,REST0095,Redefine Holistic E-Services,Beverages,569.27,True,True,286
ITEM00526,REST0185,Strategize Efficient Channels,Starters,412.35,True,False,311
ITEM00527,REST0053,Strategize Visionary Platforms,Rice,311.85,True,False,134
ITEM00528,REST0013,Seize Revolutionary E-Services,Combos,224.81,True,False,246
ITEM00529,REST0122,Streamline Visionary Markets,Combos,248.15,True,True,381
ITEM00530,REST0200,Re-Intermediate Robust Metrics,Beverages,233.96,True,False,646
ITEM00531,REST0102,Embrace Compelling Convergence,Beverages,228.46,True,False,687
ITEM00532,REST0131,Cultivate Innovative Solutions,Main Course,432.04,True,False,683
ITEM00533,REST0192,Re-Contextualize End-To-End Info-Mediaries,Main Course,373.24,True,False,348
ITEM00534,REST0058,Re-Intermediate End-To-End Applications,Combos,161.1,True,False,156
ITEM00535,REST0004,Drive World-Class Applications,Combos,583.29,True,True,404
ITEM00536,REST0173,Envisioneer Frictionless Infrastructures,Main Course,285.25,True,False,621
ITEM00537,REST0066,Evolve E-Business Info-Mediaries,Breads,361.35,True,True,824
ITEM00538,REST0115,Syndicate Seamless Channels,Beverages,436.43,True,True,460
ITEM00539,REST0036,Cultivate End-To-End Synergies,Main Course,387.52,True,True,336
ITEM00540,REST0023,Streamline Transparent Networks,Main Course,221.08,True,False,333
ITEM00541,REST0019,Reinvent Cross-Media Platforms,Rice,488.74,True,False,322
ITEM00542,REST0040,Morph Customized Paradigms,Combos,110.58,True,True,715
ITEM00543,REST0072,Grow Killer Technologies,Desserts,362.95,True,True,426
ITEM00544,REST0144,Seize User-Centric Functionalities,Main Course,200.32,True,False,197
ITEM00545,REST0058,Unleash Synergistic Portals,Rice,388.67,True,False,325
ITEM00546,REST0107,Enhance E-Business Functionalities,Starters,169.9,True,True,833
ITEM00547,REST0018,Innovate Compelling E-Business,Main Course,474.71,True,True,588
ITEM00548,REST0036,Unleash E-Business Infrastructures,Desserts,175.14,True,False,577
ITEM00549,REST0152,Utilize Strategic E-Markets,Rice,539.72,False,False,433
ITEM00550,REST0129,Unleash Web-Enabled Experiences,Desserts,523.86,True,True,891
ITEM00551,REST0001,Facilitate Magnetic Applications,Main Course,249.32,True,True,654
ITEM00552,REST0064,Transition Best-Of-Breed Eyeballs,Starters,262.2,True,True,611
ITEM00553,REST0062,Implement Scalable Channels,Main Course,435.83,True,True,481
ITEM00554,REST0110,Target Scalable Users,Rice,99.71,True,False,522
ITEM00555,REST0164,Scale Vertical Relationships,Starters,94.51,True,False,447
ITEM00556,REST0075,Unleash Sticky Interfaces,Starters,124.98,True,False,252
ITEM00557,REST0146,Seize Mission-Critical Mindshare,Starters,359.36,True,False,551
ITEM00558,REST0016,Exploit Strategic Bandwidth,Breads,131.95,True,False,389
ITEM00559,REST0017,Drive Distributed E-Tailers,Rice,202.69,False,True,835
ITEM00560,REST0024,Implement Holistic Roi,Breads,405.8,True,True,218
ITEM00561,REST0098,Repurpose Global Paradigms,Desserts,58.59,True,False,313
ITEM00562,REST0196,Morph Bleeding-Edge Systems,Starters,149.13,True,True,664
ITEM00563,REST0130,Maximize Leading-Edge Methodologies,Breads,561.46,True,False,831
ITEM00564,REST0138,Architect Strategic Models,Main Course,414.97,True,True,538
ITEM00565,REST0181,Cultivate End-To-End Web Services,Breads,218.05,True,False,854
ITEM00566,REST0179,Engage Revolutionary E-Commerce,Beverages,74.92,True,False,664
ITEM00567,REST0197,Re-Contextualize Back-End Initiatives,Desserts,372.33,True,True,728
ITEM00568,REST0014,Extend Granular Content,Starters,172.58,True,False,546
ITEM00569,REST0112,Reinvent Dot-Com Web Services,Starters,578.1,True,True,141
ITEM00570,REST0066,Implement Value-Added Schemas,Combos,427.83,True,True,494
ITEM00571,REST0082,Implement Vertical Infrastructures,Desserts,585.77,False,False,346
ITEM00572,REST0093,Harness Back-End Infrastructures,Desserts,516.89,True,True,390
ITEM00573,REST0181,Matrix Impactful E-Business,Rice,315.67,True,False,347
ITEM00574,REST0192,Seize Viral Metrics,Main Course,418.26,True,True,712
ITEM00575,REST0072,Scale Front-End Networks,Combos,496.66,True,False,698
ITEM00576,REST0101,Embrace Global Solutions,Desserts,368.0,True,False,548
ITEM00577,REST0049,Redefine Impactful Systems,Combos,83.82,True,True,183
ITEM00578,REST0090,Embrace 24/7 Markets,Desserts,308.75,True,True,872
ITEM00579,REST0190,Unleash Open-Source Methodologies,Combos,121.82,True,False,320
ITEM00580,REST0037,Leverage Revolutionary E-Business,Rice,443.17,True,True,765
ITEM00581,REST0177,Re-Intermediate Distributed Methodologies,Desserts,424.35,True,True,150
ITEM00582,REST0196,Repurpose Value-Added Web Services,Breads,596.1,True,False,649
ITEM00583,REST0161,Deliver Clicks-And-Mortar Action-Items,Beverages,395.85,True,True,870
ITEM00584,REST0150,Transition Visionary Mindshare,Beverages,490.08,True,False,286
ITEM00585,REST0070,Leverage Value-Added Content,Beverages,197.56,True,False,624
ITEM00586,REST0033,Utilize B2C Vortals,Desserts,237.01,True,True,322
ITEM00587,REST0028,Monetize Rich Applications,Combos,554.36,True,True,564
ITEM00588,REST0088,Synthesize Sticky Schemas,Beverages,465.36,True,True,518
ITEM00589,REST0004,Revolutionize Customized Applications,Main Course,410.4,True,False,186
ITEM00590,REST0066,Synergize Seamless E-Commerce,Breads,189.72,True,True,358
ITEM00591,REST0077,Morph Transparent Relationships,Beverages,434.22,True,True,280
ITEM00592,REST0110,Empower Cross-Media Architectures,Starters,537.72,True,True,410
ITEM00593,REST0049,Scale Cross-Media Supply-Chains,Desserts,176.94,True,True,272
ITEM00594,REST0128,Drive Compelling Architectures,Breads,438.37,True,False,421
ITEM00595,REST0139,Redefine Visionary Interfaces,Main Course,266.53,True,True,806
ITEM00596,REST0035,Exploit Leading-Edge Mindshare,Beverages,115.32,True,True,439
ITEM00597,REST0167,Engineer Bricks-And-Clicks Niches,Main Course,469.9,True,True,595
ITEM00598,REST0138,Synergize Holistic Supply-Chains,Desserts,141.93,True,True,344
ITEM00599,REST0074,Target Wireless Users,Beverages,189.09,True,True,604
ITEM00600,REST0200,Engage Leading-Edge Systems,Starters,480.62,False,True,428
ITEM00601,REST0069,Empower Rich Technologies,Breads,458.17,True,True,295
ITEM00602,REST0151,Streamline Ubiquitous Applications,Combos,189.8,True,False,161
ITEM00603,REST0034,Monetize Collaborative Eyeballs,Starters,567.53,True,True,124
ITEM00604,REST0124,Facilitate B2B Platforms,Beverages,168.41,True,False,663
ITEM00605,REST0111,Extend Killer Niches,Rice,596.49,True,True,661
ITEM00606,REST0032,Redefine 24/365 Info-Mediaries,Breads,455.84,True,False,477
ITEM00607,REST0016,Orchestrate Web-Enabled Interfaces,Main Course,265.88,True,True,394
ITEM00608,REST0068,Redefine Revolutionary E-Markets,Beverages,121.69,True,False,151
ITEM00609,REST0054,Morph Out-Of-The-Box Partnerships,Starters,226.28,True,False,139
ITEM00610,REST0124,Morph Mission-Critical Relationships,Desserts,156.56,True,True,843
ITEM00611,REST0156,Harness Vertical Methodologies,Combos,392.01,True,True,671
ITEM00612,REST0112,Productize E-Business Systems,Rice,246.27,True,False,827
ITEM00613,REST0060,Exploit Integrated Synergies,Combos,212.25,True,False,556
ITEM00614,REST0078,Envisioneer Collaborative Technologies,Desserts,466.42,True,True,808
ITEM00615,REST0076,Cultivate User-Centric Platforms,Beverages,176.83,True,True,887
ITEM00616,REST0060,Seize Mission-Critical Technologies,Main Course,372.79,True,True,101
ITEM00617,REST0085,Whiteboard Innovative Users,Starters,157.03,True,True,568
ITEM00618,REST0112,Syndicate One-To-One Functionalities,Breads,443.14,True,True,205
ITEM00619,REST0080,E-Enable Distributed Methodologies,Rice,393.82,True,True,315
ITEM00620,REST0118,Brand Revolutionary E-Tailers,Beverages,488.98,True,True,876
ITEM00621,REST0172,Synergize Global Communities,Beverages,87.67,True,True,778
ITEM00622,REST0002,Innovate Innovative Relationships,Beverages,165.56,True,False,858
ITEM00623,REST0023,Transition Value-Added Synergies,Beverages,134.95,True,False,513
ITEM00624,REST0046,Repurpose Value-Added Synergies,Starters,154.81,True,True,309
ITEM00625,REST0073,Leverage Value-Added Deliverables,Breads,106.66,True,False,157
ITEM00626,REST0054,Synergize Plug-And-Play Functionalities,Main Course,359.15,True,True,142
ITEM00627,REST0071,Exploit Revolutionary Models,Rice,376.39,True,True,237
ITEM00628,REST0125,Enable Holistic Architectures,Combos,513.92,True,False,720
ITEM00629,REST0081,Target Enterprise Initiatives,Beverages,279.76,True,False,588
ITEM00630,REST0009,Streamline Web-Enabled Deliverables,Desserts,342.81,True,False,659
ITEM00631,REST0070,Optimize Collaborative Relationships,Beverages,595.22,True,True,737
ITEM00632,REST0172,Incentivize Compelling Convergence,Breads,342.51,True,True,568
ITEM00633,REST0084,Re-Intermediate Mission-Critical Systems,Breads,365.47,True,False,825
ITEM00634,REST0074,Strategize B2B Convergence,Starters,597.75,False,True,739
ITEM00635,REST0073,Grow Sticky Relationships,Starters,596.77,True,True,488
ITEM00636,REST0012,Mesh Value-Added Experiences,Desserts,283.22,True,False,297
ITEM00637,REST0032,Orchestrate Back-End Channels,Desserts,399.22,True,True,301
ITEM00638,REST0162,Scale B2B Web-Readiness,Starters,314.44,True,True,291
ITEM00639,REST0083,Enable Killer Functionalities,Rice,446.39,True,True,206
ITEM00640,REST0033,Engineer Bleeding-Edge Niches,Desserts,566.11,False,True,805
ITEM00641,REST0064,Engineer Robust Functionalities,Starters,220.31,True,True,426
ITEM00642,REST0048,Target World-Class Schemas,Beverages,500.38,True,True,849
ITEM00643,REST0016,Aggregate Frictionless Technologies,Starters,410.17,True,True,743
ITEM00644,REST0178,Harness Killer Networks,Combos,204.1,True,False,456
ITEM00645,REST0114,Utilize Clicks-And-Mortar Applications,Rice,488.51,False,True,694
ITEM00646,REST0151,Reinvent Synergistic Portals,Starters,284.92,True,False,600
ITEM00647,REST0026,Innovate Leading-Edge Infrastructures,Starters,116.22,True,True,383
ITEM00648,REST0054,Seize Magnetic Bandwidth,Beverages,596.38,True,True,567
ITEM00649,REST0172,Re-Intermediate 24/365 Roi,Desserts,284.11,True,True,607
ITEM00650,REST0037,Generate Revolutionary Models,Beverages,347.85,True,True,833
ITEM00651,REST0009,Incentivize Customized Models,Combos,494.38,True,True,205
ITEM00652,REST0013,Iterate Robust Niches,Combos,578.48,True,True,393
ITEM00653,REST0060,Disintermediate E-Business Roi,Beverages,530.09,True,False,165
ITEM00654,REST0106,Utilize Proactive E-Tailers,Starters,338.78,True,True,294
ITEM00655,REST0126,Re-Contextualize Scalable Web Services,Beverages,350.13,True,False,287
ITEM00656,REST0080,Integrate Web-Enabled Infrastructures,Breads,204.49,True,False,146
ITEM00657,REST0128,Leverage Cross-Platform Systems,Main Course,304.54,True,True,461
ITEM00658,REST0130,Streamline Back-End Systems,Main Course,570.76,True,False,636
ITEM00659,REST0060,Grow Web-Enabled Relationships,Beverages,449.82,True,False,677
ITEM00660,REST0185,Re-Intermediate Plug-And-Play Schemas,Desserts,56.53,True,False,586
ITEM00661,REST0115,Orchestrate Impactful Partnerships,Rice,114.08,True,True,678
ITEM00662,REST0043,Transition Best-Of-Breed E-Markets,Combos,558.1,True,False,808
ITEM00663,REST0147,Re-Contextualize Out-Of-The-Box Communities,Beverages,516.8,True,False,345
ITEM00664,REST0124,Scale Best-Of-Breed Communities,Desserts,317.39,True,False,711
ITEM00665,REST0139,E-Enable Plug-And-Play Channels,Beverages,389.34,True,True,277
ITEM00666,REST0047,Productize User-Centric Partnerships,Starters,209.31,True,False,214
ITEM00667,REST0063,Engage Next-Generation Content,Combos,486.06,True,False,779
ITEM00668,REST0135,Orchestrate B2C Niches,Combos,381.82,True,False,730
ITEM00669,REST0094,Enable E-Business Experiences,Desserts,432.15,True,True,264
ITEM00670,REST0123,Re-Intermediate Viral Web-Readiness,Combos,256.2,True,False,318
ITEM00671,REST0031,Grow Rich E-Markets,Rice,286.74,True,True,296
ITEM00672,REST0055,Extend Out-Of-The-Box Models,Beverages,164.23,True,True,500
ITEM00673,REST0153,Incentivize Visionary E-Tailers,Breads,571.43,True,False,848
ITEM00674,REST0200,Visualize Dot-Com Functionalities,Desserts,570.61,True,False,780
ITEM00675,REST0030,Re-Intermediate Out-Of-The-Box Action-Items,Main Course,499.76,True,False,175
ITEM00676,REST0036,Iterate Granular Roi,Desserts,564.56,True,False,525
ITEM00677,REST0050,Disintermediate Robust Markets,Breads,415.93,True,True,386
ITEM00678,REST0142,Productize Back-End Initiatives,Combos,179.06,True,False,644
ITEM00679,REST0029,Iterate Scalable E-Markets,Breads,468.12,False,True,398
ITEM00680,REST0155,Incentivize Front-End Deliverables,Combos,228.9,True,False,841
ITEM00681,REST0117,Whiteboard Value-Added Mindshare,Breads,292.26,True,False,806
ITEM00682,REST0178,Enhance End-To-End Mindshare,Rice,200.89,True,True,393
ITEM00683,REST0036,Productize Ubiquitous Networks,Rice,282.99,True,True,546
